student_id,assessment_id,score
IND01810,101,66.5
IND01810,102,67.8
IND01810,103,74.6
IND01811,101,65.6
IND01811,102,72.3
IND01811,103,80.3
IND01812,101,49.2
IND01812,102,45.2
IND01812,103,74.1
IND01813,101,62.7
IND01813,102,77.9
IND01813,103,81.3
IND01814,101,37.2
IND01814,102,52.4
IND01814,103,63.1
IND01815,101,49.6
IND01815,102,57.9
IND01815,103,45.8
IND01816,101,58.4
IND01816,102,50.5
IND01816,103,70.2
IND01817,101,78.5
IND01817,102,71.1
IND01817,103,100.0
IND01818,101,79.1
IND01818,102,78.5
IND01818,103,63.8
IND01819,101,60.4
IND01819,102,84.1
IND01819,103,61.2
IND01820,101,65.5
IND01820,102,62.4
IND01820,103,73.1
IND01821,101,78.4
IND01821,102,81.0
IND01821,103,60.4
IND01822,101,67.7
IND01822,102,70.0
IND01822,103,87.0
IND01823,101,38.2
IND01823,102,65.2
IND01823,103,55.4
IND01824,101,57.0
IND01824,102,52.2
IND01824,103,73.1
IND01825,101,28.2
IND01825,102,62.9
IND01825,103,37.7
IND01826,101,54.6
IND01826,102,61.8
IND01826,103,58.9
IND01827,101,75.2
IND01827,102,83.7
IND01827,103,94.4
IND01828,101,64.9
IND01828,102,82.4
IND01828,103,87.0
IND01829,101,57.9
IND01829,102,83.5
IND01829,103,32.4
IND01830,101,69.5
IND01830,102,89.1
IND01830,103,66.5
IND01831,101,62.1
IND01831,102,62.1
IND01831,103,87.0
IND01832,101,41.1
IND01832,102,59.1
IND01832,103,77.6
IND01833,101,69.8
IND01833,102,82.8
IND01833,103,75.2
IND01834,101,57.9
IND01834,102,73.7
IND01834,103,45.2
IND01835,101,34.7
IND01835,102,55.8
IND01835,103,66.2
IND01836,101,52.8
IND01836,102,67.6
IND01836,103,65.9
IND01837,101,37.1
IND01837,102,56.9
IND01837,103,79.1
IND01838,101,72.3
IND01838,102,54.6
IND01838,103,74.3
IND01839,101,91.3
IND01839,102,58.6
IND01839,103,76.1
IND01840,101,73.8
IND01840,102,57.8
IND01840,103,48.0
IND01841,101,89.8
IND01841,102,81.3
IND01841,103,60.8
IND01842,101,83.2
IND01842,102,73.3
IND01842,103,83.1
IND01843,101,38.1
IND01843,102,58.9
IND01843,103,88.6
IND01844,101,100.0
IND01844,102,59.2
IND01844,103,58.9
IND01845,101,75.2
IND01845,102,70.2
IND01845,103,73.0
IND01846,101,32.6
IND01846,102,61.4
IND01846,103,77.1
IND01847,101,29.7
IND01847,102,40.7
IND01847,103,38.4
IND01848,101,74.8
IND01848,102,51.1
IND01848,103,47.0
IND01849,101,65.8
IND01849,102,46.4
IND01849,103,71.8
IND01850,101,100.0
IND01850,102,59.5
IND01850,103,35.9
IND01851,101,58.2
IND01851,102,72.3
IND01851,103,70.9
IND01852,101,77.6
IND01852,102,56.1
IND01852,103,60.8
IND01853,101,28.2
IND01853,102,74.2
IND01853,103,45.3
IND01854,101,68.0
IND01854,102,51.9
IND01854,103,63.7
IND01855,101,79.4
IND01855,102,58.4
IND01855,103,53.9
IND01856,101,65.0
IND01856,102,55.4
IND01856,103,50.9
IND01857,101,93.0
IND01857,102,37.2
IND01857,103,74.8
IND01858,101,63.0
IND01858,102,52.6
IND01858,103,70.2
IND01859,101,65.5
IND01859,102,84.8
IND01859,103,48.0
IND01860,101,57.3
IND01860,102,80.2
IND01860,103,61.9
IND01861,101,73.2
IND01861,102,83.2
IND01861,103,73.4
IND01862,101,55.8
IND01862,102,59.7
IND01862,103,83.3
IND01863,101,67.3
IND01863,102,61.9
IND01863,103,70.8
IND01864,101,45.7
IND01864,102,61.4
IND01864,103,63.8
IND01865,101,63.6
IND01865,102,59.1
IND01865,103,60.4
IND01866,101,63.3
IND01866,102,86.9
IND01866,103,32.0
IND01867,101,75.5
IND01867,102,63.7
IND01867,103,64.1
IND01868,101,58.9
IND01868,102,72.5
IND01868,103,79.3
IND01869,101,36.6
IND01869,102,96.4
IND01869,103,67.2
IND01870,101,66.6
IND01870,102,44.1
IND01870,103,56.4
IND01871,101,85.4
IND01871,102,66.0
IND01871,103,71.2
IND01872,101,58.1
IND01872,102,94.6
IND01872,103,62.7
IND01873,101,82.0
IND01873,102,62.7
IND01873,103,70.2
IND01874,101,70.3
IND01874,102,78.9
IND01874,103,76.1
IND01875,101,57.9
IND01875,102,82.4
IND01875,103,50.1
IND01876,101,47.2
IND01876,102,60.6
IND01876,103,70.9
IND01877,101,49.7
IND01877,102,63.8
IND01877,103,44.2
IND01878,101,61.0
IND01878,102,79.6
IND01878,103,52.3
IND01879,101,46.7
IND01879,102,70.7
IND01879,103,53.2
IND01880,101,100.0
IND01880,102,67.9
IND01880,103,80.4
IND01881,101,45.3
IND01881,102,71.9
IND01881,103,49.9
IND01882,101,62.3
IND01882,102,53.7
IND01882,103,80.6
IND01883,101,69.8
IND01883,102,66.8
IND01883,103,85.4
IND01884,101,65.2
IND01884,102,80.5
IND01884,103,92.0
IND01885,101,67.1
IND01885,102,68.9
IND01885,103,79.3
IND01886,101,86.6
IND01886,102,66.9
IND01886,103,55.4
IND01887,101,78.0
IND01887,102,73.6
IND01887,103,77.9
IND01888,101,75.5
IND01888,102,68.1
IND01888,103,69.0
IND01889,101,75.5
IND01889,102,43.3
IND01889,103,84.9
IND01890,101,71.7
IND01890,102,52.3
IND01890,103,67.8
IND01891,101,84.8
IND01891,102,69.4
IND01891,103,54.0
IND01892,101,45.9
IND01892,102,100.0
IND01892,103,38.9
IND01893,101,70.1
IND01893,102,56.2
IND01893,103,80.6
IND01894,101,46.8
IND01894,102,89.1
IND01894,103,63.1
IND01895,101,61.7
IND01895,102,60.3
IND01895,103,56.1
IND01896,101,59.5
IND01896,102,75.8
IND01896,103,39.2
IND01897,101,53.8
IND01897,102,87.4
IND01897,103,63.6
IND01898,101,56.4
IND01898,102,45.9
IND01898,103,47.4
IND01899,101,79.7
IND01899,102,52.7
IND01899,103,77.1
IND01900,101,50.3
IND01900,102,63.1
IND01900,103,64.0
IND01901,101,53.7
IND01901,102,66.2
IND01901,103,33.3
IND01902,101,63.7
IND01902,102,71.7
IND01902,103,52.5
IND01903,101,68.2
IND01903,102,67.3
IND01903,103,67.9
IND01904,101,44.8
IND01904,102,66.4
IND01904,103,39.2
IND01905,101,55.6
IND01905,102,64.9
IND01905,103,68.1
IND01906,101,46.9
IND01906,102,60.7
IND01906,103,76.9
IND01907,101,50.3
IND01907,102,32.7
IND01907,103,72.9
IND01908,101,50.9
IND01908,102,55.4
IND01908,103,67.0
IND01909,101,66.2
IND01909,102,80.3
IND01909,103,61.4
IND01910,101,66.0
IND01910,102,39.6
IND01910,103,74.4
IND01911,101,54.6
IND01911,102,100.0
IND01911,103,61.8
IND01912,101,71.4
IND01912,102,74.6
IND01912,103,63.7
IND01913,101,71.6
IND01913,102,98.8
IND01913,103,53.7
IND01914,101,31.4
IND01914,102,45.5
IND01914,103,80.0
IND01915,101,57.8
IND01915,102,100.0
IND01915,103,75.9
IND01916,101,55.2
IND01916,102,53.3
IND01916,103,58.3
IND01917,101,34.0
IND01917,102,69.2
IND01917,103,75.4
IND01918,101,50.5
IND01918,102,41.7
IND01918,103,51.3
IND01919,101,80.0
IND01919,102,77.0
IND01919,103,68.2
IND01920,101,89.6
IND01920,102,39.7
IND01920,103,61.9
IND01921,101,73.4
IND01921,102,76.8
IND01921,103,77.1
IND01922,101,75.9
IND01922,102,84.8
IND01922,103,76.4
IND01923,101,47.7
IND01923,102,58.2
IND01923,103,39.6
IND01924,101,79.9
IND01924,102,82.9
IND01924,103,46.7
IND01925,101,59.3
IND01925,102,38.7
IND01925,103,63.2
IND01926,101,52.6
IND01926,102,47.5
IND01926,103,64.6
IND01927,101,93.2
IND01927,102,76.9
IND01927,103,61.2
IND01928,101,64.3
IND01928,102,93.2
IND01928,103,83.9
IND01929,101,60.3
IND01929,102,72.5
IND01929,103,50.0
IND01930,101,65.4
IND01930,102,76.5
IND01930,103,80.3
IND01931,101,55.4
IND01931,102,80.0
IND01931,103,67.2
IND01932,101,60.7
IND01932,102,93.6
IND01932,103,59.6
IND01933,101,48.4
IND01933,102,54.9
IND01933,103,75.9
IND01934,101,50.2
IND01934,102,77.4
IND01934,103,52.2
IND01935,101,63.9
IND01935,102,98.2
IND01935,103,51.8
IND01936,101,34.7
IND01936,102,85.5
IND01936,103,44.0
IND01937,101,52.8
IND01937,102,75.9
IND01937,103,75.3
IND01938,101,29.4
IND01938,102,59.9
IND01938,103,77.8
IND01939,101,95.4
IND01939,102,46.4
IND01939,103,81.0
IND01940,101,55.1
IND01940,102,80.6
IND01940,103,49.4
IND01941,101,61.5
IND01941,102,70.8
IND01941,103,79.3
IND01942,101,73.6
IND01942,102,58.6
IND01942,103,57.5
IND01943,101,91.7
IND01943,102,69.2
IND01943,103,57.9
IND01944,101,73.1
IND01944,102,74.3
IND01944,103,44.7
IND01945,101,72.3
IND01945,102,42.4
IND01945,103,55.3
IND01946,101,50.2
IND01946,102,63.1
IND01946,103,58.4
IND01947,101,62.0
IND01947,102,36.6
IND01947,103,63.9
IND01948,101,48.5
IND01948,102,99.3
IND01948,103,59.0
IND01949,101,61.1
IND01949,102,75.4
IND01949,103,84.8
IND01950,101,47.3
IND01950,102,73.6
IND01950,103,79.5
IND01951,101,67.8
IND01951,102,67.5
IND01951,103,57.3
IND01952,101,60.2
IND01952,102,63.4
IND01952,103,58.6
IND01953,101,78.3
IND01953,102,51.9
IND01953,103,77.8
IND01954,101,84.9
IND01954,102,70.5
IND01954,103,38.2
IND01955,101,74.2
IND01955,102,55.3
IND01955,103,57.1
IND01956,101,70.4
IND01956,102,81.6
IND01956,103,40.1
IND01957,101,65.9
IND01957,102,94.9
IND01957,103,48.5
IND01958,101,62.0
IND01958,102,55.8
IND01958,103,75.5
IND01959,101,46.2
IND01959,102,41.4
IND01959,103,77.5
IND01960,101,68.6
IND01960,102,47.2
IND01960,103,64.0
IND01961,101,45.8
IND01961,102,78.8
IND01961,103,69.2
IND01962,101,54.3
IND01962,102,56.3
IND01962,103,58.1
IND01963,101,48.9
IND01963,102,85.1
IND01963,103,82.4
IND01964,101,59.0
IND01964,102,60.3
IND01964,103,48.2
IND01965,101,62.6
IND01965,102,72.3
IND01965,103,82.7
IND01966,101,51.6
IND01966,102,39.7
IND01966,103,49.9
IND01967,101,73.3
IND01967,102,64.3
IND01967,103,79.9
IND01968,101,65.6
IND01968,102,89.2
IND01968,103,41.2
IND01969,101,27.6
IND01969,102,85.3
IND01969,103,53.1
IND01970,101,67.1
IND01970,102,67.0
IND01970,103,69.9
IND01971,101,57.9
IND01971,102,50.7
IND01971,103,49.5
IND01972,101,74.1
IND01972,102,76.6
IND01972,103,61.2
IND01973,101,56.0
IND01973,102,73.5
IND01973,103,42.8
IND01974,101,94.2
IND01974,102,71.8
IND01974,103,62.6
IND01975,101,77.4
IND01975,102,74.5
IND01975,103,68.5
IND01976,101,36.6
IND01976,102,71.2
IND01976,103,86.8
IND01977,101,56.7
IND01977,102,79.4
IND01977,103,77.7
IND01978,101,69.4
IND01978,102,67.6
IND01978,103,73.4
IND01979,101,71.2
IND01979,102,93.4
IND01979,103,79.5
IND01980,101,75.6
IND01980,102,80.9
IND01980,103,75.6
IND01981,101,33.8
IND01981,102,63.2
IND01981,103,55.7
IND01982,101,69.9
IND01982,102,56.6
IND01982,103,73.9
IND01983,101,58.7
IND01983,102,90.5
IND01983,103,89.8
IND01984,101,43.3
IND01984,102,69.8
IND01984,103,58.1
IND01985,101,68.8
IND01985,102,73.8
IND01985,103,45.8
IND01986,101,50.4
IND01986,102,52.3
IND01986,103,56.7
IND01987,101,57.2
IND01987,102,77.0
IND01987,103,68.3
IND01988,101,51.9
IND01988,102,60.2
IND01988,103,29.5
IND01989,101,95.3
IND01989,102,65.3
IND01989,103,79.9
IND01990,101,76.9
IND01990,102,64.5
IND01990,103,29.3
IND01991,101,56.6
IND01991,102,70.3
IND01991,103,65.9
IND01992,101,80.6
IND01992,102,65.0
IND01992,103,92.6
IND01993,101,49.1
IND01993,102,72.8
IND01993,103,49.6
IND01994,101,78.7
IND01994,102,53.7
IND01994,103,38.7
IND01995,101,42.7
IND01995,102,57.9
IND01995,103,88.4
IND01996,101,76.1
IND01996,102,71.7
IND01996,103,64.0
IND01997,101,48.1
IND01997,102,51.0
IND01997,103,56.7
IND01998,101,55.4
IND01998,102,55.1
IND01998,103,50.7
IND01999,101,65.1
IND01999,102,53.7
IND01999,103,82.0
IND02000,101,81.8
IND02000,102,74.0
IND02000,103,72.3
IND02001,101,41.7
IND02001,102,99.4
IND02001,103,60.8
IND02002,101,76.9
IND02002,102,77.5
IND02002,103,49.4
IND02003,101,55.6
IND02003,102,71.0
IND02003,103,41.8
IND02004,101,63.7
IND02004,102,29.1
IND02004,103,65.2
IND02005,101,85.6
IND02005,102,65.0
IND02005,103,43.1
IND02006,101,56.7
IND02006,102,74.2
IND02006,103,67.5
IND02007,101,71.8
IND02007,102,62.4
IND02007,103,53.5
IND02008,101,66.9
IND02008,102,66.0
IND02008,103,80.4
IND02009,101,58.0
IND02009,102,65.7
IND02009,103,62.8
IND02010,101,99.1
IND02010,102,53.7
IND02010,103,59.2
IND02011,101,50.6
IND02011,102,84.6
IND02011,103,85.7
IND02012,101,61.7
IND02012,102,82.8
IND02012,103,69.9
IND02013,101,75.5
IND02013,102,50.1
IND02013,103,67.4
IND02014,101,93.1
IND02014,102,87.2
IND02014,103,77.1
IND02015,101,79.3
IND02015,102,100.0
IND02015,103,76.8
IND02016,101,55.1
IND02016,102,83.2
IND02016,103,63.9
IND02017,101,72.3
IND02017,102,66.8
IND02017,103,54.4
IND02018,101,69.6
IND02018,102,79.5
IND02018,103,76.1
IND02019,101,72.2
IND02019,102,62.0
IND02019,103,40.1
IND02020,101,64.3
IND02020,102,73.3
IND02020,103,32.6
IND02021,101,64.0
IND02021,102,63.6
IND02021,103,51.3
IND02022,101,76.4
IND02022,102,79.2
IND02022,103,92.2
IND02023,101,64.6
IND02023,102,84.4
IND02023,103,52.7
IND02024,101,59.4
IND02024,102,75.2
IND02024,103,55.2
IND02025,101,62.6
IND02025,102,77.6
IND02025,103,64.9
IND02026,101,51.2
IND02026,102,56.2
IND02026,103,60.9
IND02027,101,73.8
IND02027,102,60.1
IND02027,103,28.3
IND02028,101,76.8
IND02028,102,74.7
IND02028,103,49.0
IND02029,101,48.0
IND02029,102,85.3
IND02029,103,61.4
IND02030,101,76.3
IND02030,102,54.6
IND02030,103,74.8
IND02031,101,51.2
IND02031,102,71.3
IND02031,103,70.4
IND02032,101,34.0
IND02032,102,66.9
IND02032,103,54.2
IND02033,101,81.4
IND02033,102,68.5
IND02033,103,61.3
IND02034,101,87.8
IND02034,102,36.5
IND02034,103,93.9
IND02035,101,93.1
IND02035,102,59.2
IND02035,103,78.3
IND02036,101,72.3
IND02036,102,27.7
IND02036,103,63.3
IND02037,101,46.0
IND02037,102,44.7
IND02037,103,60.7
IND02038,101,61.2
IND02038,102,83.2
IND02038,103,53.7
IND02039,101,59.1
IND02039,102,85.5
IND02039,103,62.2
IND02040,101,57.3
IND02040,102,77.9
IND02040,103,73.0
IND02041,101,66.5
IND02041,102,78.9
IND02041,103,46.3
IND02042,101,56.3
IND02042,102,95.0
IND02042,103,19.5
IND02043,101,54.9
IND02043,102,47.2
IND02043,103,66.1
IND02044,101,74.1
IND02044,102,81.6
IND02044,103,58.8
IND02045,101,51.2
IND02045,102,43.2
IND02045,103,65.7
IND02046,101,96.9
IND02046,102,56.2
IND02046,103,63.9
IND02047,101,67.0
IND02047,102,58.7
IND02047,103,86.3
IND02048,101,83.1
IND02048,102,77.3
IND02048,103,79.4
IND02049,101,54.7
IND02049,102,47.8
IND02049,103,54.8
IND02050,101,69.2
IND02050,102,60.1
IND02050,103,73.5
IND02051,101,66.6
IND02051,102,44.9
IND02051,103,83.6
IND02052,101,57.3
IND02052,102,76.8
IND02052,103,52.3
IND02053,101,51.8
IND02053,102,51.1
IND02053,103,43.5
IND02054,101,43.9
IND02054,102,70.7
IND02054,103,51.1
IND02055,101,70.2
IND02055,102,66.5
IND02055,103,78.2
IND02056,101,49.7
IND02056,102,80.9
IND02056,103,51.4
IND02057,101,23.9
IND02057,102,67.9
IND02057,103,51.9
IND02058,101,87.5
IND02058,102,69.5
IND02058,103,63.7
IND02059,101,68.0
IND02059,102,57.5
IND02059,103,90.3
IND02060,101,56.8
IND02060,102,71.9
IND02060,103,52.7
IND02061,101,65.0
IND02061,102,46.4
IND02061,103,68.4
IND02062,101,66.0
IND02062,102,73.2
IND02062,103,72.0
IND02063,101,65.4
IND02063,102,95.6
IND02063,103,64.7
IND02064,101,65.6
IND02064,102,63.7
IND02064,103,68.0
IND02065,101,60.7
IND02065,102,59.5
IND02065,103,76.3
IND02066,101,64.3
IND02066,102,80.8
IND02066,103,36.6
IND02067,101,87.8
IND02067,102,78.4
IND02067,103,64.2
IND02068,101,63.8
IND02068,102,74.6
IND02068,103,49.6
IND02069,101,65.6
IND02069,102,67.3
IND02069,103,34.3
IND02070,101,70.2
IND02070,102,44.7
IND02070,103,81.2
IND02071,101,85.1
IND02071,102,87.7
IND02071,103,60.2
IND02072,101,60.0
IND02072,102,35.4
IND02072,103,75.2
IND02073,101,42.4
IND02073,102,43.3
IND02073,103,60.4
IND02074,101,48.4
IND02074,102,50.6
IND02074,103,65.7
IND02075,101,78.2
IND02075,102,73.1
IND02075,103,67.8
IND02076,101,82.2
IND02076,102,66.9
IND02076,103,57.1
IND02077,101,53.4
IND02077,102,73.3
IND02077,103,48.5
IND02078,101,70.2
IND02078,102,58.6
IND02078,103,52.4
IND02079,101,52.2
IND02079,102,79.5
IND02079,103,52.1
IND02080,101,60.8
IND02080,102,58.0
IND02080,103,80.9
IND02081,101,88.1
IND02081,102,78.6
IND02081,103,59.4
IND02082,101,70.1
IND02082,102,51.4
IND02082,103,68.2
IND02083,101,38.6
IND02083,102,68.5
IND02083,103,64.2
IND02084,101,71.6
IND02084,102,64.8
IND02084,103,77.5
IND02085,101,53.5
IND02085,102,76.3
IND02085,103,72.1
IND02086,101,81.3
IND02086,102,82.4
IND02086,103,50.7
IND02087,101,72.8
IND02087,102,47.5
IND02087,103,82.4
IND02088,101,52.2
IND02088,102,59.3
IND02088,103,68.3
IND02089,101,76.1
IND02089,102,70.6
IND02089,103,76.5
IND02090,101,65.2
IND02090,102,68.7
IND02090,103,38.5
IND02091,101,80.4
IND02091,102,60.6
IND02091,103,58.5
IND02092,101,94.1
IND02092,102,24.4
IND02092,103,66.4
IND02093,101,31.4
IND02093,102,70.1
IND02093,103,54.5
IND02094,101,21.0
IND02094,102,81.3
IND02094,103,45.7
IND02095,101,79.2
IND02095,102,50.4
IND02095,103,58.0
IND02096,101,30.7
IND02096,102,71.4
IND02096,103,56.4
IND02097,101,59.5
IND02097,102,63.6
IND02097,103,40.3
IND02098,101,75.4
IND02098,102,56.5
IND02098,103,99.4
IND02099,101,57.8
IND02099,102,59.2
IND02099,103,44.7
IND02100,101,40.8
IND02100,102,78.2
IND02100,103,80.9
IND02101,101,56.5
IND02101,102,66.8
IND02101,103,83.6
IND02102,101,69.3
IND02102,102,72.3
IND02102,103,66.3
IND02103,101,55.2
IND02103,102,70.8
IND02103,103,93.0
IND02104,101,57.2
IND02104,102,78.0
IND02104,103,67.7
IND02105,101,56.2
IND02105,102,78.4
IND02105,103,76.7
IND02106,101,73.7
IND02106,102,91.2
IND02106,103,92.5
IND02107,101,65.8
IND02107,102,63.4
IND02107,103,43.6
IND02108,101,88.0
IND02108,102,63.9
IND02108,103,55.9
IND02109,101,51.0
IND02109,102,50.9
IND02109,103,91.4
IND02110,101,78.5
IND02110,102,42.7
IND02110,103,43.3
IND02111,101,66.8
IND02111,102,49.8
IND02111,103,61.2
IND02112,101,88.3
IND02112,102,81.0
IND02112,103,39.3
IND02113,101,49.8
IND02113,102,68.7
IND02113,103,81.9
IND02114,101,52.7
IND02114,102,70.5
IND02114,103,58.2
IND02115,101,91.3
IND02115,102,74.3
IND02115,103,62.1
IND02116,101,42.6
IND02116,102,49.1
IND02116,103,27.1
IND02117,101,69.1
IND02117,102,75.0
IND02117,103,75.7
IND02118,101,55.8
IND02118,102,84.2
IND02118,103,88.8
IND02119,101,55.0
IND02119,102,82.7
IND02119,103,67.1
IND02120,101,57.1
IND02120,102,83.5
IND02120,103,46.9
IND02121,101,42.7
IND02121,102,59.1
IND02121,103,61.6
IND02122,101,40.4
IND02122,102,72.4
IND02122,103,53.3
IND02123,101,45.4
IND02123,102,74.7
IND02123,103,58.6
IND02124,101,80.9
IND02124,102,71.9
IND02124,103,62.0
IND02125,101,81.5
IND02125,102,71.3
IND02125,103,64.7
IND02126,101,72.7
IND02126,102,73.2
IND02126,103,48.6
IND02127,101,100.0
IND02127,102,66.0
IND02127,103,66.3
IND02128,101,38.6
IND02128,102,66.9
IND02128,103,67.6
IND02129,101,47.8
IND02129,102,49.4
IND02129,103,51.5
IND02130,101,60.6
IND02130,102,68.2
IND02130,103,61.7
IND02131,101,69.5
IND02131,102,75.1
IND02131,103,73.1
IND02132,101,70.5
IND02132,102,69.3
IND02132,103,69.3
IND02133,101,62.8
IND02133,102,55.1
IND02133,103,63.6
IND02134,101,74.8
IND02134,102,74.7
IND02134,103,72.6
IND02135,101,57.9
IND02135,102,61.8
IND02135,103,61.8
IND02136,101,55.9
IND02136,102,78.4
IND02136,103,37.4
IND02137,101,95.3
IND02137,102,96.1
IND02137,103,65.8
IND02138,101,71.1
IND02138,102,77.7
IND02138,103,53.6
IND02139,101,73.5
IND02139,102,84.8
IND02139,103,38.0
IND02140,101,43.4
IND02140,102,76.3
IND02140,103,60.9
IND02141,101,59.2
IND02141,102,60.1
IND02141,103,48.1
IND02142,101,58.8
IND02142,102,45.2
IND02142,103,84.6
IND02143,101,67.0
IND02143,102,66.6
IND02143,103,75.0
IND02144,101,100.0
IND02144,102,49.2
IND02144,103,37.4
IND02145,101,64.5
IND02145,102,37.6
IND02145,103,59.9
IND02146,101,78.1
IND02146,102,87.9
IND02146,103,41.5
IND02147,101,50.9
IND02147,102,70.5
IND02147,103,76.3
IND02148,101,77.2
IND02148,102,87.1
IND02148,103,75.9
IND02149,101,63.2
IND02149,102,80.9
IND02149,103,66.0
IND02150,101,69.1
IND02150,102,57.6
IND02150,103,67.4
IND02151,101,40.6
IND02151,102,80.5
IND02151,103,49.9
IND02152,101,51.7
IND02152,102,30.1
IND02152,103,52.7
IND02153,101,50.6
IND02153,102,68.3
IND02153,103,45.6
IND02154,101,58.3
IND02154,102,54.8
IND02154,103,38.6
IND02155,101,68.6
IND02155,102,61.7
IND02155,103,65.6
IND02156,101,77.5
IND02156,102,65.1
IND02156,103,60.0
IND02157,101,78.8
IND02157,102,60.1
IND02157,103,57.4
IND02158,101,75.0
IND02158,102,53.3
IND02158,103,82.5
IND02159,101,67.4
IND02159,102,88.5
IND02159,103,64.1
IND02160,101,79.2
IND02160,102,40.4
IND02160,103,84.2
IND02161,101,75.3
IND02161,102,55.3
IND02161,103,78.0
IND02162,101,46.0
IND02162,102,57.5
IND02162,103,52.2
IND02163,101,78.8
IND02163,102,83.7
IND02163,103,58.3
IND02164,101,45.9
IND02164,102,50.3
IND02164,103,66.4
IND02165,101,65.4
IND02165,102,59.9
IND02165,103,52.6
IND02166,101,89.4
IND02166,102,55.7
IND02166,103,52.5
IND02167,101,82.2
IND02167,102,60.8
IND02167,103,72.7
IND02168,101,51.9
IND02168,102,72.6
IND02168,103,76.0
IND02169,101,48.3
IND02169,102,57.0
IND02169,103,51.4
IND02170,101,57.1
IND02170,102,89.0
IND02170,103,68.9
IND02171,101,94.2
IND02171,102,87.2
IND02171,103,82.0
IND02172,101,86.8
IND02172,102,82.4
IND02172,103,90.6
IND02173,101,73.2
IND02173,102,75.3
IND02173,103,74.9
IND02174,101,58.4
IND02174,102,77.7
IND02174,103,83.9
IND02175,101,56.0
IND02175,102,52.1
IND02175,103,56.7
IND02176,101,85.4
IND02176,102,61.4
IND02176,103,48.4
IND02177,101,49.4
IND02177,102,51.4
IND02177,103,54.3
IND02178,101,44.0
IND02178,102,74.1
IND02178,103,62.2
IND02179,101,73.0
IND02179,102,30.5
IND02179,103,81.1
IND02180,101,63.8
IND02180,102,72.5
IND02180,103,87.8
IND02181,101,70.5
IND02181,102,96.7
IND02181,103,36.8
IND02182,101,60.2
IND02182,102,37.9
IND02182,103,69.7
IND02183,101,66.1
IND02183,102,48.6
IND02183,103,97.6
IND02184,101,59.6
IND02184,102,31.9
IND02184,103,75.2
IND02185,101,75.4
IND02185,102,57.8
IND02185,103,76.8
IND02186,101,50.7
IND02186,102,58.7
IND02186,103,70.9
IND02187,101,78.9
IND02187,102,61.6
IND02187,103,57.8
IND02188,101,64.4
IND02188,102,34.3
IND02188,103,60.8
IND02189,101,35.3
IND02189,102,52.4
IND02189,103,43.7
IND02190,101,72.9
IND02190,102,54.0
IND02190,103,83.6
IND02191,101,37.3
IND02191,102,61.3
IND02191,103,66.3
IND02192,101,72.4
IND02192,102,97.3
IND02192,103,35.5
IND02193,101,53.6
IND02193,102,95.0
IND02193,103,51.2
IND02194,101,71.6
IND02194,102,50.9
IND02194,103,44.1
IND02195,101,52.8
IND02195,102,94.7
IND02195,103,47.5
IND02196,101,60.5
IND02196,102,61.2
IND02196,103,78.7
IND02197,101,81.9
IND02197,102,66.6
IND02197,103,17.2
IND02198,101,51.7
IND02198,102,47.0
IND02198,103,82.4
IND02199,101,51.2
IND02199,102,90.3
IND02199,103,71.1
IND02200,101,82.0
IND02200,102,98.8
IND02200,103,50.8
IND02201,101,40.7
IND02201,102,67.8
IND02201,103,79.3
IND02202,101,55.0
IND02202,102,65.5
IND02202,103,83.3
IND02203,101,81.8
IND02203,102,56.3
IND02203,103,69.1
IND02204,101,51.0
IND02204,102,43.3
IND02204,103,85.4
IND02205,101,33.0
IND02205,102,67.9
IND02205,103,59.4
IND02206,101,73.2
IND02206,102,54.7
IND02206,103,82.1
IND02207,101,61.7
IND02207,102,86.8
IND02207,103,68.3
IND02208,101,49.3
IND02208,102,73.1
IND02208,103,71.3
IND02209,101,63.4
IND02209,102,53.8
IND02209,103,77.9
IND02210,101,50.5
IND02210,102,52.1
IND02210,103,72.9
IND02211,101,61.8
IND02211,102,35.5
IND02211,103,50.6
IND02212,101,71.1
IND02212,102,61.0
IND02212,103,63.5
IND02213,101,68.9
IND02213,102,71.8
IND02213,103,66.7
IND02214,101,15.1
IND02214,102,64.2
IND02214,103,57.3
IND02215,101,65.5
IND02215,102,81.0
IND02215,103,48.9
IND02216,101,66.1
IND02216,102,72.2
IND02216,103,60.4
IND02217,101,45.4
IND02217,102,46.9
IND02217,103,64.5
IND02218,101,55.7
IND02218,102,36.1
IND02218,103,53.0
IND02219,101,45.5
