student_id,gender,age_band,region,school_board,medium_of_instruction,highest_education,parental_education,family_income,internet_access,device_type,data_recharge_frequency,disability,studied_credits,num_of_prev_attempts,has_private_tuition,daily_study_hours,attendance_rate
IND01475,F,35-45,Central,ICSE,English,12th,UG,5L-10L,Yes,Mobile,Daily,No,62,2,Yes,2.2,71.3
IND01476,M,18-25,Central,CBSE,Hindi,12th,PG,<1L,Yes,Mobile,Monthly,No,67,1,Yes,3.3,86.8
IND01477,F,55<=,East,CBSE,Hindi,10th,UG,10L+,Yes,Mobile,Weekly,No,116,0,Yes,2.2,75.6
IND01478,F,45-55,West,State,English,12th,No formal,<1L,Yes,Laptop,Daily,No,109,3,Yes,1.6,96.8
IND01479,F,45-55,West,CBSE,Hindi,PG,No formal,<1L,Yes,Tablet,Weekly,No,118,1,Yes,4.1,63.0
IND01480,M,18-25,North,CBSE,Hindi,12th,No formal,5L-10L,Yes,Mobile,Monthly,No,45,2,Yes,3.0,76.5
IND01481,M,45-55,West,ICSE,Hindi,10th,10th,<1L,Yes,Laptop,Monthly,No,118,3,No,1.7,75.6
IND01482,F,<18,East,CBSE,Hindi,No formal,No formal,10L+,Yes,Desktop,Daily,No,100,2,Yes,2.6,79.9
IND01483,M,55<=,North,State,Hindi,12th,No formal,5L-10L,Yes,Tablet,Daily,No,37,2,No,2.5,67.7
IND01484,M,18-25,South,ICSE,Regional,PG,UG,<1L,Yes,Mobile,Daily,No,32,2,No,2.2,74.2
IND01485,M,35-45,West,State,Hindi,PG,PG,5L-10L,Yes,Desktop,Daily,No,98,2,No,2.7,87.9
IND01486,M,55<=,West,CBSE,Hindi,10th,PG,5L-10L,Yes,Tablet,Monthly,No,48,1,Yes,1.6,77.3
IND01487,M,18-25,North,State,Hindi,10th,No formal,1L-5L,Yes,Tablet,Weekly,No,36,3,Yes,3.4,69.3
IND01488,M,25-35,Central,State,Hindi,UG,No formal,5L-10L,Yes,Desktop,Monthly,No,115,3,No,2.5,100.0
IND01489,M,35-45,West,CBSE,English,UG,No formal,<1L,Yes,Mobile,Monthly,Yes,119,3,No,0.9,80.5
IND01490,M,25-35,East,CBSE,Regional,UG,UG,1L-5L,Yes,Mobile,Daily,No,79,3,No,2.3,86.1
IND01491,M,55<=,West,ICSE,English,No formal,UG,10L+,No,Desktop,Daily,No,118,0,Yes,1.9,87.6
IND01492,M,35-45,South,ICSE,Regional,PG,UG,10L+,Yes,Desktop,Weekly,No,35,0,No,0.0,79.3
IND01493,F,45-55,West,ICSE,Hindi,UG,PG,10L+,Yes,Desktop,Weekly,No,34,1,No,2.3,72.1
IND01494,F,18-25,Central,CBSE,Hindi,PG,10th,10L+,Yes,Laptop,Monthly,No,90,3,No,3.5,82.0
IND01495,M,55<=,West,State,Regional,10th,PG,10L+,No,Tablet,Weekly,No,115,0,Yes,2.4,73.0
IND01496,F,<18,North,State,Regional,No formal,UG,<1L,Yes,Mobile,Daily,No,87,3,Yes,3.2,83.7
IND01497,F,35-45,West,ICSE,English,10th,12th,5L-10L,Yes,Mobile,Daily,No,51,1,Yes,2.5,78.4
IND01498,M,35-45,Central,ICSE,Regional,PG,10th,1L-5L,Yes,Desktop,Daily,No,86,2,Yes,2.0,90.3
IND01499,M,55<=,North,CBSE,Hindi,UG,No formal,5L-10L,Yes,Tablet,Monthly,No,104,1,Yes,1.8,68.6
IND01500,M,55<=,East,State,English,10th,PG,5L-10L,Yes,Desktop,Weekly,No,61,0,No,1.2,87.2
IND01501,F,25-35,North,ICSE,Regional,12th,10th,<1L,Yes,Tablet,Daily,No,46,0,No,3.4,86.1
IND01502,F,45-55,South,CBSE,Regional,No formal,12th,<1L,Yes,Desktop,Monthly,No,87,0,No,3.2,77.6
IND01503,M,25-35,North,ICSE,English,PG,10th,<1L,Yes,Desktop,Monthly,No,70,1,Yes,2.2,87.3
IND01504,M,25-35,East,CBSE,Regional,UG,PG,1L-5L,Yes,Tablet,Monthly,No,51,1,No,0.5,84.2
IND01505,M,45-55,West,State,Hindi,10th,UG,<1L,Yes,Mobile,Weekly,No,109,1,Yes,3.0,86.7
IND01506,F,<18,North,CBSE,English,No formal,No formal,5L-10L,Yes,Mobile,Weekly,No,71,3,Yes,1.6,86.0
IND01507,F,25-35,North,ICSE,Regional,UG,UG,1L-5L,Yes,Laptop,Weekly,No,108,0,No,2.6,80.5
IND01508,F,25-35,North,ICSE,Hindi,10th,UG,<1L,No,Tablet,Monthly,Yes,37,1,No,1.0,74.0
IND01509,F,35-45,North,State,Regional,PG,PG,<1L,Yes,Mobile,Monthly,No,75,1,No,2.6,73.9
IND01510,M,45-55,East,State,English,12th,UG,<1L,Yes,Mobile,Weekly,No,77,3,Yes,2.4,77.9
IND01511,M,18-25,Central,ICSE,Regional,12th,UG,5L-10L,Yes,Tablet,Daily,No,32,0,No,0.1,88.4
IND01512,M,<18,Central,ICSE,Regional,PG,PG,<1L,Yes,Mobile,Weekly,No,106,2,No,4.1,86.3
IND01513,M,<18,North,ICSE,Regional,No formal,PG,5L-10L,Yes,Tablet,Monthly,No,59,2,No,2.2,90.1
IND01514,F,45-55,East,State,Hindi,PG,12th,1L-5L,Yes,Mobile,Monthly,Yes,57,0,Yes,2.2,91.1
IND01515,F,55<=,East,ICSE,Hindi,10th,UG,<1L,Yes,Desktop,Monthly,No,102,3,Yes,3.0,77.8
IND01516,M,55<=,North,State,Regional,No formal,10th,10L+,Yes,Tablet,Monthly,No,105,0,No,2.4,99.6
IND01517,M,35-45,South,ICSE,Regional,12th,No formal,10L+,Yes,Tablet,Monthly,No,54,2,Yes,2.9,79.0
IND01518,F,35-45,North,CBSE,English,10th,No formal,5L-10L,Yes,Mobile,Monthly,No,66,1,No,1.4,75.1
IND01519,M,45-55,South,CBSE,Regional,UG,PG,<1L,Yes,Tablet,Weekly,No,114,0,Yes,2.4,83.3
IND01520,F,35-45,North,ICSE,English,UG,PG,<1L,Yes,Laptop,Monthly,No,80,2,No,0.6,84.8
IND01521,M,<18,South,CBSE,Hindi,UG,12th,10L+,Yes,Laptop,Monthly,No,68,1,Yes,2.3,72.6
IND01522,M,<18,South,State,Regional,12th,UG,1L-5L,Yes,Tablet,Monthly,No,112,0,Yes,3.9,78.4
IND01523,M,18-25,North,CBSE,English,PG,PG,1L-5L,Yes,Laptop,Monthly,Yes,101,3,No,1.0,75.5
IND01524,M,55<=,South,CBSE,Hindi,No formal,PG,5L-10L,Yes,Mobile,Monthly,No,96,2,Yes,2.1,81.4
IND01525,M,45-55,West,State,English,12th,No formal,10L+,Yes,Mobile,Daily,No,115,1,No,0.4,88.0
IND01526,M,25-35,Central,CBSE,Hindi,10th,UG,5L-10L,Yes,Tablet,Weekly,No,30,1,No,2.5,77.3
IND01527,M,55<=,East,CBSE,Regional,10th,12th,5L-10L,Yes,Mobile,Weekly,No,67,3,No,3.0,85.7
IND01528,F,25-35,South,ICSE,English,UG,PG,1L-5L,Yes,Mobile,Daily,No,81,2,Yes,2.9,66.1
IND01529,F,18-25,South,State,Regional,No formal,PG,10L+,Yes,Laptop,Daily,No,92,1,Yes,1.9,88.9
IND01530,F,18-25,East,State,English,UG,PG,5L-10L,Yes,Mobile,Monthly,No,81,3,No,0.4,75.5
IND01531,F,35-45,South,ICSE,Hindi,10th,No formal,1L-5L,Yes,Mobile,Weekly,No,112,2,No,1.3,75.3
IND01532,F,18-25,East,ICSE,English,10th,PG,1L-5L,Yes,Laptop,Weekly,No,114,3,Yes,3.8,84.0
IND01533,M,18-25,North,CBSE,English,PG,PG,<1L,Yes,Desktop,Daily,No,89,3,No,3.4,84.5
IND01534,M,25-35,West,CBSE,Regional,PG,No formal,10L+,No,Tablet,Weekly,No,42,3,No,2.4,78.9
IND01535,F,35-45,West,CBSE,Regional,PG,PG,10L+,Yes,Tablet,Weekly,No,120,3,No,2.7,71.1
IND01536,M,18-25,Central,ICSE,Regional,UG,UG,<1L,Yes,Desktop,Monthly,No,46,2,No,1.5,75.2
IND01537,F,55<=,South,State,Hindi,No formal,UG,5L-10L,Yes,Laptop,Monthly,No,113,3,Yes,3.8,81.0
IND01538,F,18-25,Central,CBSE,Regional,PG,No formal,1L-5L,Yes,Laptop,Monthly,No,59,3,No,1.8,84.9
IND01539,M,35-45,North,ICSE,English,12th,UG,1L-5L,Yes,Mobile,Weekly,No,67,1,Yes,2.9,71.8
IND01540,M,45-55,West,State,Hindi,PG,12th,1L-5L,Yes,Mobile,Weekly,No,40,2,Yes,1.2,73.6
IND01541,M,35-45,North,ICSE,Regional,UG,PG,<1L,Yes,Tablet,Monthly,No,56,2,Yes,2.3,82.6
IND01542,F,25-35,North,CBSE,English,No formal,12th,1L-5L,Yes,Tablet,Monthly,No,67,3,Yes,3.7,79.2
IND01543,M,45-55,South,ICSE,English,PG,UG,5L-10L,Yes,Laptop,Weekly,No,57,3,No,1.6,81.5
IND01544,F,55<=,North,ICSE,Hindi,No formal,No formal,5L-10L,Yes,Mobile,Weekly,Yes,55,0,No,3.2,53.9
IND01545,F,<18,West,ICSE,English,12th,No formal,<1L,Yes,Laptop,Daily,No,62,3,No,1.4,77.1
IND01546,F,35-45,Central,ICSE,Regional,10th,12th,5L-10L,Yes,Desktop,Monthly,No,61,2,No,1.6,88.5
IND01547,M,25-35,West,State,English,No formal,UG,10L+,No,Tablet,Monthly,No,83,1,Yes,2.5,73.8
IND01548,M,55<=,South,CBSE,Regional,PG,PG,10L+,Yes,Tablet,Monthly,No,54,2,Yes,3.5,84.9
IND01549,F,45-55,West,State,Regional,UG,UG,1L-5L,Yes,Laptop,Weekly,No,53,1,Yes,2.2,67.9
IND01550,M,55<=,East,ICSE,Hindi,UG,UG,1L-5L,Yes,Mobile,Weekly,No,69,3,No,3.1,64.4
IND01551,M,35-45,Central,ICSE,English,UG,No formal,10L+,Yes,Mobile,Daily,No,56,0,Yes,3.6,84.2
IND01552,M,18-25,East,CBSE,Hindi,UG,10th,5L-10L,Yes,Desktop,Daily,No,75,1,Yes,1.7,79.5
IND01553,F,35-45,East,CBSE,Hindi,No formal,PG,<1L,Yes,Desktop,Monthly,No,115,2,No,1.0,76.6
IND01554,F,<18,South,State,Hindi,UG,PG,1L-5L,Yes,Desktop,Daily,No,113,3,Yes,2.1,88.5
IND01555,M,35-45,North,State,Regional,10th,No formal,1L-5L,Yes,Laptop,Weekly,No,98,1,Yes,3.8,76.9
IND01556,F,45-55,East,CBSE,Regional,12th,UG,10L+,Yes,Tablet,Daily,No,98,0,No,1.7,73.7
IND01557,M,45-55,West,State,Regional,No formal,No formal,10L+,No,Laptop,Daily,No,68,0,Yes,3.5,72.6
IND01558,M,35-45,North,ICSE,Regional,No formal,UG,<1L,Yes,Laptop,Weekly,No,110,0,Yes,2.2,70.5
IND01559,M,45-55,West,ICSE,English,UG,10th,1L-5L,Yes,Mobile,Monthly,No,58,3,Yes,4.3,84.7
IND01560,M,18-25,West,CBSE,English,UG,10th,5L-10L,Yes,Desktop,Monthly,No,104,1,Yes,4.7,76.9
IND01561,F,55<=,North,State,Regional,No formal,12th,5L-10L,Yes,Tablet,Daily,No,115,1,Yes,3.5,91.4
IND01562,F,35-45,North,ICSE,Regional,UG,UG,10L+,Yes,Desktop,Weekly,No,60,3,No,0.9,50.5
IND01563,F,18-25,West,CBSE,English,UG,No formal,<1L,Yes,Desktop,Weekly,No,94,1,Yes,0.1,89.2
IND01564,M,55<=,South,State,Hindi,UG,No formal,10L+,Yes,Desktop,Daily,No,44,3,Yes,2.6,83.6
IND01565,M,55<=,Central,ICSE,Hindi,UG,No formal,<1L,No,Tablet,Monthly,No,112,0,No,3.4,79.1
IND01566,M,18-25,Central,State,Regional,UG,12th,5L-10L,Yes,Mobile,Monthly,No,103,1,No,3.0,67.1
IND01567,F,25-35,South,State,Hindi,PG,PG,<1L,Yes,Tablet,Monthly,No,38,0,Yes,1.8,63.4
IND01568,M,35-45,North,State,Regional,PG,No formal,5L-10L,Yes,Tablet,Weekly,No,42,3,No,1.0,87.5
IND01569,F,55<=,West,CBSE,Regional,PG,10th,<1L,Yes,Mobile,Weekly,No,74,0,Yes,3.4,82.4
IND01570,F,55<=,Central,ICSE,Regional,No formal,No formal,10L+,Yes,Tablet,Weekly,No,119,2,Yes,4.4,82.2
IND01571,F,45-55,West,CBSE,English,12th,No formal,5L-10L,Yes,Tablet,Monthly,No,35,3,No,1.8,79.0
IND01572,F,55<=,South,ICSE,Hindi,No formal,No formal,1L-5L,No,Laptop,Daily,No,73,2,Yes,3.3,88.5
IND01573,F,18-25,West,ICSE,English,PG,PG,1L-5L,No,Tablet,Weekly,No,31,3,No,5.1,74.1
IND01574,F,55<=,South,CBSE,Hindi,No formal,No formal,5L-10L,Yes,Laptop,Weekly,No,58,0,Yes,2.3,76.6
IND01575,M,25-35,North,CBSE,English,12th,PG,1L-5L,No,Laptop,Daily,No,77,0,No,2.3,78.2
IND01576,M,35-45,South,ICSE,English,UG,PG,5L-10L,No,Laptop,Monthly,No,41,0,No,3.1,77.9
IND01577,F,35-45,South,ICSE,Regional,10th,12th,10L+,Yes,Desktop,Weekly,No,116,2,Yes,2.2,93.4
IND01578,F,55<=,Central,ICSE,Regional,PG,10th,10L+,Yes,Mobile,Monthly,No,96,0,No,3.8,67.5
IND01579,M,<18,West,State,English,PG,No formal,<1L,Yes,Desktop,Weekly,No,79,2,Yes,2.1,60.5
IND01580,F,<18,Central,ICSE,Hindi,12th,No formal,1L-5L,Yes,Mobile,Weekly,No,40,2,Yes,2.5,65.5
IND01581,F,18-25,East,CBSE,Hindi,UG,No formal,1L-5L,Yes,Tablet,Daily,No,34,1,Yes,1.1,86.8
IND01582,M,<18,South,CBSE,Regional,UG,PG,1L-5L,Yes,Laptop,Daily,No,74,1,Yes,2.3,79.0
IND01583,F,18-25,East,CBSE,Regional,10th,UG,5L-10L,Yes,Desktop,Daily,No,103,1,No,1.5,64.0
IND01584,F,45-55,Central,ICSE,Hindi,UG,10th,10L+,Yes,Tablet,Daily,Yes,76,3,Yes,2.8,81.0
IND01585,F,18-25,West,ICSE,Hindi,12th,No formal,1L-5L,Yes,Desktop,Monthly,No,35,2,No,0.8,76.8
IND01586,M,<18,Central,State,Hindi,UG,UG,<1L,Yes,Tablet,Monthly,No,109,0,No,3.5,85.6
IND01587,M,55<=,West,State,Regional,12th,UG,1L-5L,Yes,Desktop,Monthly,No,116,1,Yes,1.6,87.9
IND01588,M,45-55,West,CBSE,Hindi,PG,UG,<1L,Yes,Tablet,Daily,No,113,3,Yes,4.3,100.0
IND01589,F,<18,North,State,Regional,PG,10th,1L-5L,Yes,Tablet,Weekly,No,118,2,Yes,3.9,68.2
IND01590,F,18-25,South,State,English,PG,UG,1L-5L,Yes,Desktop,Monthly,No,98,3,Yes,3.0,61.4
IND01591,M,25-35,Central,CBSE,English,No formal,No formal,10L+,Yes,Tablet,Daily,No,92,0,No,1.0,85.9
IND01592,F,35-45,West,ICSE,English,PG,No formal,<1L,Yes,Laptop,Daily,No,96,1,No,1.9,89.9
IND01593,F,<18,Central,State,Hindi,12th,12th,1L-5L,Yes,Laptop,Daily,No,76,2,No,1.6,67.2
IND01594,F,18-25,Central,ICSE,Regional,10th,PG,<1L,Yes,Laptop,Monthly,No,63,3,Yes,1.7,67.3
IND01595,F,45-55,West,CBSE,Hindi,UG,UG,<1L,Yes,Laptop,Weekly,No,41,1,Yes,4.1,83.4
IND01596,F,<18,East,CBSE,Regional,PG,PG,10L+,Yes,Mobile,Monthly,No,56,1,Yes,2.3,97.1
IND01597,M,<18,South,State,Hindi,No formal,PG,10L+,Yes,Desktop,Daily,No,98,2,No,1.8,71.2
IND01598,F,35-45,South,CBSE,English,No formal,PG,<1L,Yes,Laptop,Daily,No,115,1,Yes,1.8,80.9
IND01599,M,18-25,North,CBSE,Regional,12th,PG,10L+,No,Laptop,Daily,No,97,3,No,2.0,61.0
IND01600,F,25-35,North,CBSE,Hindi,10th,PG,1L-5L,Yes,Laptop,Monthly,No,57,2,Yes,3.0,78.0
IND01601,M,45-55,North,State,Regional,PG,No formal,1L-5L,Yes,Mobile,Weekly,No,100,2,No,0.9,78.9
IND01602,F,18-25,South,State,Regional,PG,10th,10L+,Yes,Desktop,Monthly,No,74,1,Yes,2.6,94.7
IND01603,M,45-55,East,State,Hindi,No formal,UG,<1L,No,Tablet,Daily,No,31,0,Yes,2.9,72.9
IND01604,F,<18,South,CBSE,Hindi,12th,UG,1L-5L,Yes,Mobile,Daily,No,38,0,No,0.8,86.9
IND01605,M,35-45,South,ICSE,Regional,No formal,No formal,5L-10L,Yes,Laptop,Daily,No,108,0,No,1.1,72.3
IND01606,F,35-45,South,CBSE,Regional,No formal,No formal,<1L,Yes,Laptop,Monthly,No,60,3,No,2.5,80.9
IND01607,M,55<=,South,State,English,10th,PG,<1L,Yes,Mobile,Monthly,No,65,2,No,3.9,100.0
IND01608,F,25-35,East,ICSE,Regional,12th,10th,5L-10L,Yes,Desktop,Monthly,No,44,1,No,3.7,97.9
IND01609,M,35-45,North,ICSE,English,10th,UG,5L-10L,Yes,Desktop,Daily,No,91,0,No,1.9,99.6
IND01610,M,<18,Central,State,English,12th,12th,<1L,Yes,Tablet,Monthly,No,60,1,No,3.9,84.0
IND01611,F,25-35,North,ICSE,English,PG,No formal,5L-10L,Yes,Mobile,Weekly,No,56,0,No,2.2,77.9
IND01612,F,18-25,North,ICSE,Regional,UG,12th,10L+,Yes,Desktop,Weekly,No,31,0,No,2.2,82.8
IND01613,M,35-45,Central,State,English,UG,UG,10L+,Yes,Mobile,Weekly,No,102,1,No,2.6,84.7
IND01614,F,25-35,South,ICSE,Regional,12th,No formal,<1L,Yes,Desktop,Monthly,No,72,3,No,3.3,83.9
IND01615,M,<18,East,ICSE,Regional,UG,UG,10L+,No,Desktop,Daily,No,30,1,Yes,1.9,72.9
IND01616,M,55<=,East,State,Hindi,No formal,No formal,1L-5L,Yes,Laptop,Daily,No,112,1,No,2.1,72.5
IND01617,M,45-55,North,ICSE,Regional,PG,UG,10L+,Yes,Desktop,Daily,No,38,3,No,1.3,74.0
IND01618,F,45-55,Central,ICSE,Regional,PG,12th,10L+,Yes,Desktop,Daily,No,89,3,No,2.9,90.7
IND01619,M,<18,West,ICSE,English,UG,10th,5L-10L,Yes,Mobile,Daily,No,31,1,No,3.4,91.8
IND01620,M,<18,South,ICSE,Regional,12th,No formal,10L+,Yes,Desktop,Monthly,No,87,3,No,3.5,100.0
IND01621,F,45-55,North,State,Regional,No formal,12th,<1L,Yes,Desktop,Weekly,No,94,0,Yes,1.1,84.3
IND01622,F,55<=,East,CBSE,Hindi,12th,UG,10L+,Yes,Mobile,Monthly,No,41,3,Yes,2.1,72.1
IND01623,F,25-35,Central,CBSE,Hindi,UG,12th,10L+,Yes,Desktop,Daily,No,84,1,No,3.7,75.2
IND01624,F,45-55,Central,ICSE,English,PG,No formal,<1L,Yes,Mobile,Monthly,No,119,3,No,2.7,78.4
IND01625,M,<18,North,State,English,PG,12th,<1L,Yes,Mobile,Monthly,No,39,2,No,2.5,95.1
IND01626,M,35-45,West,State,Hindi,12th,UG,5L-10L,Yes,Mobile,Monthly,No,94,3,No,2.5,87.3
IND01627,M,18-25,East,ICSE,Hindi,10th,PG,1L-5L,Yes,Mobile,Daily,No,94,0,Yes,3.0,66.5
IND01628,M,55<=,North,CBSE,Regional,12th,10th,10L+,Yes,Laptop,Daily,No,90,2,No,2.8,79.4
IND01629,F,55<=,West,ICSE,English,10th,10th,1L-5L,Yes,Laptop,Daily,No,104,0,Yes,1.9,65.3
IND01630,M,35-45,Central,State,English,12th,PG,5L-10L,Yes,Laptop,Monthly,No,98,0,Yes,3.4,85.9
IND01631,M,35-45,South,State,Regional,10th,No formal,<1L,Yes,Laptop,Monthly,No,64,2,Yes,1.3,72.9
IND01632,F,<18,East,CBSE,Regional,10th,12th,<1L,Yes,Mobile,Weekly,No,40,0,Yes,3.8,73.9
IND01633,M,45-55,East,State,English,10th,12th,<1L,Yes,Mobile,Weekly,No,97,2,No,1.6,61.2
IND01634,M,25-35,West,State,Hindi,10th,PG,5L-10L,No,Mobile,Daily,No,67,0,Yes,3.0,87.6
IND01635,M,55<=,North,State,Hindi,No formal,PG,10L+,Yes,Mobile,Weekly,No,68,1,No,2.3,92.1
IND01636,M,55<=,Central,CBSE,Regional,10th,UG,5L-10L,Yes,Laptop,Daily,No,50,0,Yes,2.0,73.1
IND01637,M,35-45,West,State,English,10th,UG,<1L,Yes,Desktop,Daily,No,65,2,No,3.9,78.4
IND01638,M,45-55,South,ICSE,Regional,PG,10th,10L+,Yes,Laptop,Monthly,No,101,1,No,3.2,75.2
IND01639,F,55<=,South,CBSE,Hindi,No formal,No formal,<1L,Yes,Mobile,Weekly,No,49,1,Yes,2.4,77.8
IND01640,F,25-35,South,ICSE,Hindi,10th,No formal,<1L,Yes,Mobile,Daily,Yes,72,3,Yes,4.2,71.8
IND01641,M,35-45,West,ICSE,Regional,UG,PG,5L-10L,Yes,Desktop,Daily,No,50,3,Yes,3.5,69.0
IND01642,M,25-35,Central,CBSE,Hindi,No formal,10th,5L-10L,No,Mobile,Weekly,No,64,3,Yes,1.7,93.7
IND01643,F,45-55,East,ICSE,English,PG,10th,1L-5L,Yes,Desktop,Weekly,No,93,1,No,0.2,53.6
IND01644,M,55<=,North,CBSE,Regional,12th,UG,<1L,Yes,Mobile,Weekly,No,61,3,Yes,2.6,85.0
IND01645,M,18-25,East,ICSE,Regional,PG,12th,10L+,Yes,Desktop,Weekly,No,65,1,Yes,3.9,82.8
IND01646,M,55<=,Central,CBSE,Regional,PG,No formal,<1L,Yes,Tablet,Weekly,No,98,3,No,3.1,96.5
IND01647,F,45-55,East,State,Hindi,No formal,10th,10L+,Yes,Tablet,Weekly,No,81,0,No,4.1,77.6
IND01648,M,55<=,West,State,English,No formal,UG,1L-5L,No,Tablet,Weekly,No,33,3,No,1.9,76.3
IND01649,F,55<=,South,ICSE,Regional,UG,UG,<1L,Yes,Tablet,Daily,No,36,2,No,2.4,71.9
IND01650,M,<18,Central,State,Regional,UG,UG,10L+,Yes,Mobile,Monthly,Yes,113,3,No,2.4,83.6
IND01651,F,55<=,Central,CBSE,Hindi,No formal,12th,10L+,Yes,Mobile,Daily,No,100,1,Yes,2.7,72.9
IND01652,F,55<=,East,ICSE,English,No formal,10th,1L-5L,Yes,Mobile,Daily,No,53,2,Yes,3.3,68.7
IND01653,M,25-35,West,State,Regional,No formal,PG,5L-10L,Yes,Tablet,Monthly,No,50,2,Yes,4.1,72.6
IND01654,F,18-25,East,State,Hindi,12th,PG,1L-5L,Yes,Desktop,Monthly,No,86,1,No,4.3,70.5
IND01655,M,25-35,East,ICSE,Regional,PG,UG,10L+,Yes,Desktop,Monthly,No,102,2,Yes,4.2,69.9
IND01656,F,25-35,Central,State,Hindi,UG,UG,1L-5L,Yes,Tablet,Weekly,No,48,2,Yes,3.2,80.9
IND01657,M,35-45,East,State,English,UG,12th,5L-10L,Yes,Mobile,Weekly,No,113,2,Yes,2.2,78.1
IND01658,M,<18,South,ICSE,Hindi,10th,UG,<1L,Yes,Tablet,Weekly,No,57,3,No,2.7,85.5
IND01659,F,25-35,East,State,Regional,12th,10th,1L-5L,Yes,Laptop,Daily,No,61,2,No,3.2,81.5
IND01660,M,45-55,South,State,Regional,No formal,UG,1L-5L,Yes,Desktop,Monthly,No,63,0,Yes,2.6,68.0
IND01661,M,45-55,Central,State,Hindi,No formal,UG,<1L,No,Tablet,Monthly,No,45,0,Yes,1.6,58.8
IND01662,F,55<=,West,State,English,12th,10th,1L-5L,Yes,Tablet,Daily,No,67,3,Yes,2.0,69.4
IND01663,M,35-45,South,ICSE,English,UG,No formal,5L-10L,Yes,Tablet,Weekly,No,110,3,Yes,3.4,87.6
IND01664,M,<18,West,CBSE,Regional,No formal,PG,10L+,Yes,Tablet,Monthly,No,104,0,No,2.3,87.4
IND01665,F,<18,West,CBSE,Regional,10th,UG,1L-5L,Yes,Mobile,Daily,Yes,33,2,No,2.5,89.8
IND01666,F,55<=,South,State,Hindi,UG,10th,<1L,Yes,Desktop,Weekly,No,85,0,No,2.4,88.4
IND01667,M,45-55,Central,State,Hindi,PG,PG,<1L,Yes,Laptop,Daily,No,69,1,No,1.6,90.9
IND01668,M,18-25,North,CBSE,Hindi,12th,12th,1L-5L,Yes,Mobile,Weekly,No,79,2,No,2.3,84.1
IND01669,F,35-45,West,State,English,UG,No formal,<1L,Yes,Tablet,Daily,No,69,0,Yes,2.0,98.0
IND01670,F,55<=,West,CBSE,English,PG,UG,10L+,Yes,Tablet,Weekly,No,111,0,No,1.8,82.9
IND01671,M,35-45,Central,ICSE,Regional,10th,No formal,10L+,Yes,Tablet,Daily,No,78,2,No,1.4,100.0
IND01672,F,45-55,Central,ICSE,Regional,12th,UG,<1L,Yes,Tablet,Daily,No,77,2,Yes,2.4,73.7
IND01673,M,45-55,East,ICSE,Regional,No formal,UG,1L-5L,Yes,Desktop,Daily,No,35,2,No,3.1,73.5
IND01674,M,18-25,Central,ICSE,Hindi,No formal,UG,1L-5L,Yes,Tablet,Daily,No,34,3,Yes,3.6,78.1
IND01675,M,18-25,West,ICSE,English,PG,No formal,<1L,No,Laptop,Monthly,No,108,1,No,1.1,79.6
IND01676,M,<18,South,ICSE,Regional,UG,12th,10L+,Yes,Mobile,Monthly,No,74,3,No,4.1,76.8
IND01677,M,35-45,North,CBSE,Regional,10th,10th,10L+,No,Desktop,Monthly,No,45,0,No,2.8,85.4
IND01678,F,35-45,East,State,Regional,PG,10th,1L-5L,Yes,Tablet,Monthly,No,46,1,Yes,1.4,79.0
IND01679,F,45-55,South,CBSE,Regional,10th,12th,10L+,Yes,Laptop,Daily,No,88,3,Yes,2.1,73.9
IND01680,F,<18,North,ICSE,Regional,10th,12th,5L-10L,Yes,Mobile,Monthly,No,85,0,Yes,0.6,76.0
IND01681,F,55<=,North,State,Regional,10th,UG,10L+,Yes,Mobile,Monthly,No,108,2,No,0.9,92.2
IND01682,M,35-45,North,State,English,12th,UG,1L-5L,Yes,Desktop,Daily,No,64,0,Yes,4.2,83.2
IND01683,M,<18,South,ICSE,Regional,PG,10th,10L+,No,Mobile,Monthly,No,37,2,Yes,1.8,63.2
IND01684,M,<18,East,ICSE,English,12th,UG,10L+,No,Tablet,Monthly,No,90,3,No,3.0,95.1
IND01685,M,45-55,East,ICSE,Hindi,UG,UG,<1L,Yes,Tablet,Weekly,No,56,0,No,2.4,84.3
IND01686,F,<18,North,ICSE,English,UG,12th,5L-10L,Yes,Laptop,Monthly,No,107,1,No,2.5,86.4
IND01687,M,18-25,South,ICSE,Hindi,No formal,No formal,<1L,Yes,Laptop,Weekly,No,116,0,No,2.9,89.3
IND01688,M,18-25,North,ICSE,English,No formal,PG,10L+,Yes,Mobile,Monthly,No,49,2,Yes,0.4,89.8
IND01689,F,25-35,Central,State,English,No formal,PG,10L+,Yes,Desktop,Daily,No,86,3,Yes,3.8,70.8
IND01690,F,45-55,East,ICSE,Regional,UG,UG,<1L,Yes,Tablet,Monthly,No,99,1,Yes,2.4,69.3
IND01691,F,55<=,West,ICSE,English,10th,UG,5L-10L,Yes,Mobile,Daily,No,117,1,No,2.0,100.0
IND01692,F,25-35,North,State,English,10th,PG,1L-5L,Yes,Desktop,Monthly,No,52,3,No,3.0,73.0
IND01693,M,18-25,Central,CBSE,Regional,PG,12th,<1L,Yes,Mobile,Monthly,No,105,3,No,1.8,83.8
IND01694,M,25-35,East,ICSE,Hindi,UG,PG,10L+,Yes,Desktop,Daily,No,31,0,Yes,2.7,96.3
IND01695,F,45-55,South,State,Regional,No formal,PG,10L+,Yes,Laptop,Daily,No,56,0,Yes,2.3,75.6
